credit.policy,revol.util,fico,inq.last.6mths,purpose
True,39.4,697,0,all_other
True,35.9,702,2,debt_consolidation
True,78.7,697,0,credit_card
True,87.7,702,3,small_business
True,13.2,807,0,home_improvement
True,34.5,697,3,major_purchase
True,59.6,722,1,debt_consolidation
True,23.4,752,0,all_other
True,3.2,787,0,all_other
True,4.3,767,7,home_improvement
True,38.8,717,0,all_other
True,17.3,742,0,debt_consolidation
True,35.3,757,0,major_purchase
True,33.9,727,1,debt_consolidation
True,89.6,692,0,debt_consolidation
True,38.1,732,0,all_other
True,30.1,702,3,all_other
True,66.1,702,1,debt_consolidation
True,14.9,717,3,debt_consolidation
True,6.8,707,1,major_purchase
True,0.5,767,2,credit_card
True,66.6,687,1,all_other
True,19.2,712,0,all_other
True,24.0,687,2,debt_consolidation
True,9.5,782,1,small_business
True,60.3,717,0,small_business
True,42.4,692,3,debt_consolidation
True,52.7,727,0,all_other
True,24.7,757,0,all_other
True,34.9,722,2,debt_consolidation
True,57.7,732,2,credit_card
True,31.5,717,0,all_other
True,72.4,687,1,debt_consolidation
True,98.3,682,1,debt_consolidation
True,34.4,722,0,debt_consolidation
True,25.6,727,1,all_other
True,43.1,692,3,all_other
True,78.7,717,0,debt_consolidation
True,67.9,692,1,home_improvement
True,59.9,692,1,educational
True,11.8,737,0,small_business
True,57.0,692,2,debt_consolidation
True,41.7,767,4,debt_consolidation
True,44.5,707,2,small_business
True,83.0,682,1,home_improvement
True,65.0,687,2,educational
True,24.4,767,3,credit_card
True,31.9,682,0,all_other
True,99.4,722,0,all_other
True,96.1,702,1,debt_consolidation
True,95.5,692,0,credit_card
True,33.4,702,1,debt_consolidation
True,15.1,762,0,home_improvement
True,1.7,747,1,all_other
True,85.7,727,1,major_purchase
True,36.9,752,2,home_improvement
True,28.4,697,0,debt_consolidation
True,31.4,677,2,home_improvement
True,9.9,757,2,home_improvement
True,59.9,692,1,credit_card
True,83.2,687,3,debt_consolidation
True,9.1,747,0,educational
True,68.8,727,0,all_other
True,58.0,737,1,all_other
True,72.8,672,1,all_other
True,85.4,692,0,debt_consolidation
True,30.0,742,5,credit_card
True,53.9,697,1,debt_consolidation
True,30.5,697,0,all_other
True,51.9,717,1,debt_consolidation
True,44.6,687,1,home_improvement
True,20.3,732,0,all_other
True,23.2,742,0,major_purchase
True,1.9,742,1,all_other
True,75.3,742,2,all_other
True,31.2,697,0,all_other
True,4.1,737,2,educational
True,24.2,737,0,small_business
True,48.1,732,0,debt_consolidation
True,99.7,702,0,all_other
True,46.7,752,0,credit_card
True,21.3,742,1,all_other
True,95.8,677,1,home_improvement
True,59.5,682,1,debt_consolidation
True,23.7,747,6,debt_consolidation
True,27.6,677,0,small_business
True,98.0,687,0,all_other
True,4.3,727,1,all_other
True,23.7,782,0,credit_card
True,77.2,672,0,small_business
True,66.5,682,0,credit_card
True,0.0,757,0,all_other
True,16.4,712,3,all_other
True,39.1,697,3,home_improvement
True,55.8,687,0,credit_card
True,48.1,777,0,all_other
True,87.6,672,1,all_other
True,61.0,722,3,debt_consolidation
True,3.4,747,2,debt_consolidation
True,31.5,767,0,educational
True,48.2,712,2,major_purchase
True,26.0,752,1,debt_consolidation
True,39.4,717,0,all_other
True,87.1,712,1,credit_card
True,51.6,672,0,debt_consolidation
True,71.9,722,0,debt_consolidation
True,50.6,707,0,small_business
True,7.7,772,3,debt_consolidation
True,16.4,782,1,home_improvement
True,14.3,762,2,major_purchase
True,36.0,707,0,all_other
True,26.8,742,0,all_other
True,35.8,722,1,home_improvement
True,11.7,747,0,all_other
True,54.3,737,0,debt_consolidation
True,0.1,732,1,all_other
True,40.6,687,2,debt_consolidation
True,39.6,757,0,debt_consolidation
True,33.5,662,3,home_improvement
True,8.0,797,5,debt_consolidation
True,93.5,697,0,debt_consolidation
True,86.8,672,1,debt_consolidation
True,32.8,742,0,credit_card
True,0.0,722,0,all_other
True,33.0,717,3,all_other
True,48.9,697,1,debt_consolidation
True,82.7,697,0,debt_consolidation
True,76.8,687,0,credit_card
True,39.9,772,3,home_improvement
True,50.6,697,1,debt_consolidation
True,58.3,707,0,credit_card
True,0.2,792,5,small_business
True,42.6,717,2,all_other
True,83.9,682,1,debt_consolidation
True,0.0,777,1,all_other
True,71.4,687,2,credit_card
True,7.2,762,0,debt_consolidation
True,87.7,672,0,educational
True,76.6,697,1,debt_consolidation
True,75.7,712,2,credit_card
True,52.3,707,1,all_other
True,38.5,722,3,debt_consolidation
True,10.1,717,1,credit_card
True,14.3,762,1,educational
True,6.4,737,2,educational
True,44.1,752,1,all_other
True,48.2,672,1,debt_consolidation
True,38.1,752,0,all_other
True,40.3,692,2,educational
True,16.3,757,2,small_business
True,91.0,667,0,credit_card
True,57.4,727,0,debt_consolidation
True,5.0,737,0,major_purchase
True,93.6,662,0,debt_consolidation
True,58.9,752,0,all_other
True,29.7,747,0,debt_consolidation
True,0.2,747,0,all_other
True,94.7,687,0,debt_consolidation
True,67.3,727,2,debt_consolidation
True,27.6,707,1,home_improvement
True,80.9,677,2,small_business
True,58.4,717,0,debt_consolidation
True,21.0,777,0,debt_consolidation
True,43.1,762,5,home_improvement
True,22.2,762,0,all_other
True,33.0,727,0,debt_consolidation
True,9.4,762,3,debt_consolidation
True,7.8,747,3,all_other
True,40.3,687,1,credit_card
True,8.7,777,2,all_other
True,27.6,747,0,debt_consolidation
True,33.4,687,2,home_improvement
True,83.1,662,1,debt_consolidation
True,64.7,697,1,all_other
True,47.7,687,0,debt_consolidation
True,6.8,802,0,all_other
True,82.1,717,1,debt_consolidation
True,75.3,742,3,small_business
True,43.8,707,1,home_improvement
True,38.6,687,3,all_other
True,73.3,717,0,small_business
True,23.7,782,0,all_other
True,69.7,692,2,major_purchase
True,33.6,737,0,debt_consolidation
True,13.0,772,2,credit_card
True,13.4,722,2,all_other
True,66.1,692,1,all_other
True,95.8,702,1,all_other
True,34.5,757,2,all_other
True,71.0,662,1,debt_consolidation
True,19.9,702,2,educational
True,72.0,662,0,home_improvement
True,7.6,747,1,educational
True,7.4,742,2,educational
True,45.7,742,2,home_improvement
True,55.1,667,0,credit_card
True,2.9,782,1,home_improvement
True,38.3,692,0,small_business
True,76.6,692,1,all_other
True,53.6,712,1,all_other
True,30.1,752,0,debt_consolidation
True,27.4,717,2,major_purchase
True,53.9,687,0,debt_consolidation
True,96.7,677,0,debt_consolidation
True,54.6,667,2,small_business
True,71.2,742,3,debt_consolidation
True,39.3,717,1,home_improvement
True,40.3,697,0,debt_consolidation
True,0.0,792,0,small_business
True,92.3,682,1,debt_consolidation
True,26.1,722,1,educational
True,62.7,682,2,small_business
True,27.1,727,2,home_improvement
True,57.8,727,0,debt_consolidation
True,61.0,682,0,home_improvement
True,46.7,707,3,home_improvement
True,82.0,697,1,debt_consolidation
True,58.7,752,1,debt_consolidation
True,65.9,742,0,debt_consolidation
True,94.1,697,2,debt_consolidation
True,86.4,682,1,credit_card
True,74.3,687,1,debt_consolidation
True,33.0,737,0,credit_card
True,80.6,697,0,debt_consolidation
True,68.6,702,1,debt_consolidation
True,38.0,742,1,major_purchase
True,72.5,667,0,credit_card
True,75.2,702,0,debt_consolidation
True,54.7,712,2,all_other
True,3.0,757,2,debt_consolidation
True,60.7,707,1,home_improvement
True,46.8,732,2,educational
True,20.0,737,0,all_other
True,0.0,742,1,all_other
True,37.5,762,4,all_other
True,0.3,772,0,educational
True,51.0,702,0,credit_card
True,72.6,697,1,all_other
True,52.8,722,2,all_other
True,20.6,762,0,debt_consolidation
True,43.2,732,2,all_other
True,35.4,697,1,all_other
True,68.0,732,0,educational
True,81.0,697,2,debt_consolidation
True,60.0,692,0,all_other
True,23.1,727,1,all_other
True,17.8,752,1,debt_consolidation
True,31.8,757,6,debt_consolidation
True,39.7,692,2,debt_consolidation
True,11.2,702,3,all_other
True,64.1,687,0,all_other
True,27.1,752,0,debt_consolidation
True,89.8,712,0,major_purchase
True,17.7,717,1,home_improvement
True,55.5,702,0,debt_consolidation
True,30.5,732,1,credit_card
True,86.0,727,0,debt_consolidation
True,92.3,677,1,educational
True,57.9,732,0,debt_consolidation
True,18.8,762,2,debt_consolidation
True,93.2,672,1,debt_consolidation
True,54.5,662,0,debt_consolidation
True,60.1,692,0,credit_card
True,86.3,682,0,debt_consolidation
True,55.2,672,0,all_other
True,40.7,732,1,all_other
True,48.4,717,1,credit_card
True,83.3,672,3,all_other
True,37.1,752,2,debt_consolidation
True,23.0,687,2,educational
True,0.7,797,0,home_improvement
True,38.6,672,1,educational
True,9.2,752,1,credit_card
True,67.9,697,1,all_other
True,14.9,767,0,debt_consolidation
True,19.8,722,2,debt_consolidation
True,5.2,752,1,major_purchase
True,91.2,667,1,debt_consolidation
True,67.7,662,0,debt_consolidation
True,81.3,692,2,major_purchase
True,0.0,762,1,small_business
True,81.8,717,1,debt_consolidation
True,26.5,777,2,debt_consolidation
True,43.8,702,0,all_other
True,0.0,777,1,debt_consolidation
True,21.4,707,2,educational
True,17.2,692,3,all_other
True,48.1,687,1,debt_consolidation
True,33.2,702,1,all_other
True,38.6,687,1,all_other
True,38.1,772,0,all_other
True,63.7,702,1,debt_consolidation
True,50.4,717,0,all_other
True,94.3,717,1,all_other
True,0.5,797,0,home_improvement
True,29.7,702,1,debt_consolidation
True,48.3,687,0,credit_card
True,0.0,707,0,all_other
True,63.1,712,1,debt_consolidation
True,24.3,767,0,home_improvement
True,51.2,677,1,educational
True,72.4,717,2,debt_consolidation
True,30.5,757,3,credit_card
True,51.9,692,0,debt_consolidation
True,60.0,702,0,home_improvement
True,23.6,757,0,debt_consolidation
True,31.9,757,0,all_other
True,58.0,667,2,debt_consolidation
True,83.7,662,3,major_purchase
True,80.8,707,0,debt_consolidation
True,78.8,717,0,debt_consolidation
True,55.3,707,1,debt_consolidation
True,28.1,722,0,debt_consolidation
True,57.3,682,0,debt_consolidation
True,51.4,667,0,all_other
True,4.1,792,0,debt_consolidation
True,30.1,667,1,debt_consolidation
True,2.3,777,0,debt_consolidation
True,47.4,697,3,all_other
True,78.1,702,2,debt_consolidation
True,58.9,682,3,debt_consolidation
True,39.1,682,0,debt_consolidation
True,25.5,712,0,debt_consolidation
True,17.4,742,0,debt_consolidation
True,35.8,722,0,debt_consolidation
True,21.2,697,0,debt_consolidation
True,39.2,692,0,all_other
True,80.8,697,0,debt_consolidation
True,81.4,672,3,credit_card
True,85.0,717,1,debt_consolidation
True,13.4,777,0,debt_consolidation
True,63.8,692,3,debt_consolidation
True,44.6,692,3,debt_consolidation
True,80.1,672,0,debt_consolidation
True,84.3,697,0,credit_card
True,92.7,697,0,debt_consolidation
True,54.6,707,2,all_other
True,82.2,717,0,debt_consolidation
True,50.3,677,3,major_purchase
True,70.9,727,1,debt_consolidation
True,40.7,737,1,home_improvement
True,13.8,737,0,debt_consolidation
True,50.6,732,0,debt_consolidation
True,16.6,747,4,educational
True,41.7,712,0,all_other
True,57.6,742,0,credit_card
True,3.4,797,0,debt_consolidation
True,14.6,707,2,credit_card
True,47.8,762,2,debt_consolidation
True,82.3,672,0,credit_card
True,99.4,722,1,all_other
True,0.0,702,3,all_other
True,55.7,682,3,debt_consolidation
True,50.4,707,0,debt_consolidation
True,30.3,687,0,debt_consolidation
True,18.8,787,0,home_improvement
True,90.8,677,2,all_other
True,57.1,672,0,debt_consolidation
True,29.6,772,0,home_improvement
True,63.3,692,2,debt_consolidation
True,18.9,732,1,debt_consolidation
True,56.3,742,3,debt_consolidation
True,31.8,682,0,credit_card
True,66.5,702,2,home_improvement
True,28.2,777,2,all_other
True,67.6,737,0,debt_consolidation
True,96.6,682,1,all_other
True,10.1,767,0,major_purchase
True,30.0,697,1,credit_card
True,67.1,717,0,credit_card
True,49.6,732,0,credit_card
True,44.9,682,0,debt_consolidation
True,66.7,682,2,debt_consolidation
True,30.2,722,2,all_other
True,41.7,727,1,debt_consolidation
True,49.8,737,0,home_improvement
True,61.1,687,2,debt_consolidation
True,73.4,697,1,debt_consolidation
True,87.1,737,0,credit_card
True,34.0,717,1,major_purchase
True,72.7,667,1,debt_consolidation
True,66.8,667,0,debt_consolidation
True,0.5,792,0,all_other
True,75.1,692,0,all_other
True,25.2,727,1,debt_consolidation
True,97.7,697,2,educational
True,24.3,732,0,small_business
True,56.3,667,1,home_improvement
True,86.4,687,3,debt_consolidation
True,5.2,767,2,all_other
True,57.8,742,1,credit_card
True,6.1,757,0,all_other
True,33.7,697,0,debt_consolidation
True,2.4,762,0,all_other
True,9.5,737,0,small_business
True,10.1,762,1,all_other
True,70.1,687,1,educational
True,1.9,782,0,home_improvement
True,40.2,707,1,debt_consolidation
True,60.8,727,0,debt_consolidation
True,15.8,662,1,debt_consolidation
True,20.1,722,0,credit_card
True,27.8,662,1,credit_card
True,83.2,677,2,credit_card
True,50.9,747,1,debt_consolidation
True,64.7,737,0,debt_consolidation
True,69.5,712,0,debt_consolidation
True,5.1,772,3,all_other
True,72.2,702,0,credit_card
True,40.2,722,0,all_other
True,71.6,697,0,credit_card
True,29.7,697,1,debt_consolidation
True,70.2,702,2,debt_consolidation
True,12.7,777,3,home_improvement
True,95.3,707,1,credit_card
True,16.8,782,0,home_improvement
True,31.7,717,3,debt_consolidation
True,79.7,697,1,all_other
True,98.7,712,2,all_other
True,23.2,742,1,debt_consolidation
True,90.1,682,0,all_other
True,70.7,722,0,small_business
True,91.8,702,0,all_other
True,25.5,762,4,home_improvement
True,4.6,697,1,educational
True,10.4,752,0,educational
True,19.7,707,2,all_other
True,44.9,672,1,small_business
True,85.7,697,0,debt_consolidation
True,90.2,692,0,credit_card
True,97.2,662,0,educational
True,79.4,692,0,credit_card
True,21.4,782,1,debt_consolidation
True,26.1,777,0,credit_card
True,1.1,807,0,major_purchase
True,4.7,757,1,major_purchase
True,55.7,702,0,all_other
True,68.5,737,1,debt_consolidation
True,89.2,687,1,credit_card
True,27.3,712,3,debt_consolidation
True,84.9,732,0,debt_consolidation
True,63.3,717,0,debt_consolidation
True,66.6,747,0,all_other
True,36.2,742,2,small_business
True,41.8,727,2,small_business
True,47.0,767,2,all_other
True,87.1,717,0,all_other
True,47.8,677,3,all_other
True,16.3,732,1,debt_consolidation
True,42.4,742,1,debt_consolidation
True,81.7,717,1,all_other
True,89.2,727,0,debt_consolidation
True,40.2,752,1,credit_card
True,51.5,747,2,credit_card
True,68.1,682,2,debt_consolidation
True,81.5,697,0,debt_consolidation
True,89.4,702,1,credit_card
True,5.8,792,1,all_other
True,23.9,782,0,educational
True,88.0,682,0,small_business
True,27.7,712,1,home_improvement
True,42.8,722,0,all_other
True,36.3,752,0,all_other
True,35.4,742,0,all_other
True,79.6,732,0,debt_consolidation
True,30.8,687,2,debt_consolidation
True,0.3,807,0,major_purchase
True,37.8,717,1,debt_consolidation
True,20.7,702,1,all_other
True,71.3,662,1,debt_consolidation
True,0.0,777,0,educational
True,52.3,747,1,home_improvement
True,71.4,727,0,home_improvement
True,85.7,682,0,credit_card
True,71.2,702,0,debt_consolidation
True,56.8,697,0,home_improvement
True,94.0,732,1,all_other
True,3.1,787,3,small_business
True,39.3,742,0,all_other
True,10.6,717,3,all_other
True,30.3,752,0,credit_card
True,67.1,717,1,credit_card
True,1.8,807,0,all_other
True,79.4,682,1,debt_consolidation
True,97.1,697,0,credit_card
True,40.2,767,0,debt_consolidation
True,14.1,762,1,credit_card
True,20.0,672,3,debt_consolidation
True,58.9,662,1,all_other
True,24.3,787,0,home_improvement
True,47.9,682,0,debt_consolidation
True,37.9,707,2,all_other
True,88.9,722,1,debt_consolidation
True,76.8,742,5,all_other
True,40.4,697,1,all_other
True,13.9,687,0,educational
True,75.5,672,1,debt_consolidation
True,66.3,722,2,all_other
True,9.6,757,1,debt_consolidation
True,35.2,712,0,debt_consolidation
True,0.3,802,0,all_other
True,95.6,697,0,debt_consolidation
True,12.6,782,0,all_other
True,39.9,742,0,debt_consolidation
True,69.3,692,0,debt_consolidation
True,21.5,732,0,all_other
True,57.3,682,3,debt_consolidation
True,95.7,677,0,debt_consolidation
True,80.5,687,0,all_other
True,71.7,662,1,small_business
True,8.6,782,0,home_improvement
True,92.8,687,0,educational
True,24.2,757,1,small_business
True,80.3,662,1,all_other
True,10.7,787,1,home_improvement
True,44.5,762,5,all_other
True,31.0,702,1,all_other
True,80.1,712,3,debt_consolidation
True,67.3,722,0,small_business
True,24.9,687,2,home_improvement
True,92.0,707,3,all_other
True,41.5,722,2,all_other
True,23.4,737,1,credit_card
True,77.1,682,1,debt_consolidation
True,46.2,757,2,all_other
True,4.1,732,1,all_other
True,4.0,807,2,home_improvement
True,22.6,712,0,all_other
True,27.0,747,2,debt_consolidation
True,17.5,707,2,home_improvement
True,6.5,797,0,credit_card
True,53.0,742,1,debt_consolidation
True,70.8,737,0,debt_consolidation
True,82.8,687,0,debt_consolidation
True,32.9,777,2,home_improvement
True,1.3,662,1,major_purchase
True,0.0,737,0,all_other
True,82.7,682,2,home_improvement
True,70.1,707,0,debt_consolidation
True,90.4,687,1,debt_consolidation
True,59.8,752,0,debt_consolidation
True,0.0,692,2,all_other
True,16.6,712,2,all_other
True,30.9,792,1,all_other
True,30.2,747,0,all_other
True,7.9,747,1,all_other
True,5.4,722,3,educational
True,88.9,707,0,debt_consolidation
True,94.1,702,1,debt_consolidation
True,52.3,692,2,debt_consolidation
True,51.6,727,0,debt_consolidation
True,43.5,712,2,small_business
True,7.4,737,2,educational
True,0.0,762,1,all_other
True,81.6,667,1,small_business
True,2.7,752,1,all_other
True,45.4,717,0,home_improvement
True,5.8,692,3,educational
True,83.9,722,0,debt_consolidation
True,70.7,662,3,all_other
True,6.0,762,1,all_other
True,61.8,737,2,credit_card
True,80.5,712,3,small_business
True,95.1,672,2,debt_consolidation
True,95.1,687,0,debt_consolidation
True,81.1,662,0,small_business
True,36.4,727,1,all_other
True,79.0,697,0,all_other
True,56.1,727,0,small_business
True,38.4,742,0,home_improvement
True,0.0,807,1,home_improvement
True,83.5,672,0,all_other
True,9.2,762,1,home_improvement
True,72.6,742,0,credit_card
True,30.7,697,3,debt_consolidation
True,0.0,722,0,major_purchase
True,23.9,662,0,debt_consolidation
True,95.3,667,0,debt_consolidation
True,12.5,777,0,educational
True,9.5,752,0,home_improvement
True,91.2,677,1,debt_consolidation
True,70.8,662,0,debt_consolidation
